created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2023-12-25T06:39:07+00:00,924,1957,1708,1566,1309,574,33.70,36.20,,,,
2023-12-25T07:20:47+00:00,925,1922,1664,1518,1282,581,32.60,37.00,,,,
2023-12-25T08:02:20+00:00,926,1869,1580,1423,1235,571,32.00,36.20,,,,
2023-12-25T08:44:09+00:00,927,1798,1472,1309,1180,560,32.40,34.00,,,,
2023-12-25T09:25:47+00:00,928,1705,1346,1181,1078,537,32.90,31.30,,,,
2023-12-25T10:07:28+00:00,929,1680,1308,1146,1046,529,35.80,25.80,,,,
2023-12-25T10:49:09+00:00,930,1655,1276,1103,1038,510,38.60,23.00,,,,
2023-12-25T11:30:47+00:00,931,1648,1264,1087,1013,498,40.40,21.50,,,,
2023-12-25T12:12:27+00:00,932,1648,1262,1086,1007,485,41.60,20.60,,,,
2023-12-25T12:54:08+00:00,933,1631,1232,1050,1007,468,42.40,19.90,,,,
2023-12-25T13:35:47+00:00,934,1627,1221,1034,990,453,43.00,19.40,,,,
2023-12-25T14:17:27+00:00,935,1619,1210,1014,988,448,43.30,18.90,,,,
2023-12-25T14:59:08+00:00,936,1614,1202,1008,976,434,43.60,18.40,,,,
2023-12-25T15:40:47+00:00,937,1652,1246,1071,983,428,44.00,18.00,,,,
2023-12-25T16:22:28+00:00,938,1636,1220,1040,981,418,44.60,17.50,,,,
2023-12-25T17:04:07+00:00,939,1649,1235,1059,980,417,45.30,17.20,,,,
2023-12-25T17:45:47+00:00,940,1646,1228,1045,980,417,45.80,16.90,,,,
2023-12-25T18:27:31+00:00,941,1632,1211,1019,970,412,46.40,16.60,,,,
2023-12-25T19:09:08+00:00,942,1635,1213,1024,976,400,46.80,16.40,,,,
2023-12-25T19:50:47+00:00,943,1624,1193,997,972,404,47.30,16.30,,,,
2023-12-25T20:32:27+00:00,944,1644,1213,1023,979,403,47.80,16.10,,,,
2023-12-25T21:14:08+00:00,945,1664,1235,1055,977,398,48.40,16.20,,,,
2023-12-25T21:55:49+00:00,946,1650,1218,1033,982,390,49.00,16.10,,,,
2023-12-25T22:37:28+00:00,947,1640,1204,1010,983,390,49.60,16.00,,,,
2023-12-25T23:19:08+00:00,948,1701,1273,1099,1006,394,50.70,15.80,,,,
2023-12-26T00:00:47+00:00,949,1779,1360,1191,1076,390,51.90,16.30,,,,
2023-12-26T00:42:27+00:00,950,1853,1451,1279,1174,409,51.20,19.10,,,,
2023-12-26T01:24:07+00:00,951,1845,1454,1282,1176,415,48.50,23.60,,,,
2023-12-26T02:05:47+00:00,952,1853,1471,1297,1200,418,44.50,25.60,,,,
2023-12-26T02:47:29+00:00,953,1895,1526,1357,1247,432,42.20,27.30,,,,
2023-12-26T03:29:09+00:00,954,1930,1597,1425,1291,447,41.70,29.40,,,,
2023-12-26T04:10:48+00:00,955,1895,1558,1388,1258,452,38.90,32.50,,,,
2023-12-26T04:52:28+00:00,956,1905,1584,1422,1263,468,37.90,32.00,,,,
2023-12-26T05:34:07+00:00,957,1903,1586,1429,1259,490,37.60,32.50,,,,
2023-12-26T06:15:47+00:00,958,1869,1539,1380,1249,501,37.00,32.80,,,,
2023-12-26T06:57:29+00:00,959,1858,1534,1370,1242,511,37.00,32.20,,,,
2023-12-26T07:39:08+00:00,960,1841,1511,1343,1223,531,36.90,32.30,,,,
2023-12-26T08:20:49+00:00,961,1809,1467,1291,1197,526,36.70,31.90,,,,
2023-12-26T09:02:27+00:00,962,1774,1420,1244,1166,527,37.50,30.10,,,,
2023-12-26T09:44:08+00:00,963,1743,1374,1199,1132,524,38.40,28.30,,,,
2023-12-26T10:25:48+00:00,964,1747,1372,1192,1131,502,40.10,26.40,,,,
2023-12-26T11:07:27+00:00,965,1744,1371,1191,1127,497,42.30,25.10,,,,
2023-12-26T11:49:07+00:00,966,1745,1360,1175,1137,498,43.50,25.00,,,,
2023-12-26T12:30:47+00:00,967,1755,1369,1187,1142,495,44.70,24.80,,,,
2023-12-26T13:12:28+00:00,968,1761,1378,1199,1152,500,46.00,24.70,,,,
2023-12-26T13:54:09+00:00,969,1761,1377,1193,1153,511,47.20,24.40,,,,
2023-12-26T14:35:49+00:00,970,1745,1358,1169,1157,511,48.30,24.20,,,,
2023-12-26T15:17:27+00:00,971,1750,1358,1168,1161,527,49.50,23.90,,,,
2023-12-26T15:59:07+00:00,972,1744,1349,1155,1163,523,50.70,23.60,,,,
2023-12-26T16:40:47+00:00,973,1752,1356,1160,1172,526,51.50,23.70,,,,
2023-12-26T17:22:27+00:00,974,1753,1356,1156,1173,528,52.20,23.70,,,,
2023-12-26T18:04:06+00:00,975,1759,1359,1165,1180,530,52.80,23.70,,,,
2023-12-26T18:45:49+00:00,976,1759,1358,1154,1179,535,53.30,23.60,,,,
2023-12-26T19:27:27+00:00,977,1764,1360,1162,1184,535,53.90,23.60,,,,
2023-12-26T20:09:07+00:00,978,1769,1365,1168,1189,531,54.30,23.60,,,,
2023-12-26T20:50:47+00:00,979,1766,1362,1167,1184,535,54.90,23.60,,,,
2023-12-26T21:32:27+00:00,980,1772,1370,1176,1184,537,55.20,23.50,,,,
2023-12-26T22:14:07+00:00,981,1791,1394,1210,1200,540,55.50,23.40,,,,
2023-12-26T22:55:46+00:00,982,1787,1390,1197,1192,539,55.80,23.40,,,,
2023-12-26T23:37:27+00:00,983,1803,1411,1224,1209,543,56.50,23.60,,,,
2023-12-27T00:19:09+00:00,984,1826,1441,1260,1234,549,57.20,24.00,,,,
2023-12-27T01:00:47+00:00,985,1836,1451,1264,1245,553,57.00,24.90,,,,
2023-12-27T01:42:26+00:00,986,1863,1491,1309,1277,549,55.20,26.10,,,,
2023-12-27T02:24:07+00:00,987,1869,1509,1333,1277,555,52.50,27.80,,,,
2023-12-27T03:05:47+00:00,988,1875,1523,1351,1283,550,49.80,28.80,,,,
2023-12-27T03:47:28+00:00,989,1896,1561,1392,1291,551,48.20,29.50,,,,
2023-12-27T04:29:07+00:00,990,1962,1665,1511,1341,566,47.00,30.80,,,,
2023-12-27T05:10:49+00:00,991,1957,1664,1511,1340,571,43.90,33.20,,,,
2023-12-27T05:52:27+00:00,992,1935,1639,1477,1325,575,42.80,33.90,,,,
2023-12-27T06:34:07+00:00,993,1919,1615,1454,1309,572,41.90,33.70,,,,
2023-12-27T07:15:47+00:00,994,1912,1600,1442,1290,574,43.10,32.80,,,,
2023-12-27T07:57:28+00:00,995,1845,1515,1345,1251,555,42.30,32.40,,,,
2023-12-27T08:39:07+00:00,996,1823,1483,1308,1236,550,42.90,30.90,,,,
2023-12-27T09:20:47+00:00,997,1799,1446,1267,1222,557,44.50,29.50,,,,
2023-12-27T10:02:29+00:00,998,1786,1424,1246,1210,559,47.40,27.70,,,,
2023-12-27T10:44:08+00:00,999,1778,1412,1230,1209,549,49.90,26.40,,,,
2023-12-27T11:25:47+00:00,1000,1776,1406,1217,1199,547,51.60,25.60,,,,
2023-12-27T12:07:27+00:00,1001,1793,1422,1236,1200,544,52.70,25.40,,,,
2023-12-27T12:49:07+00:00,1002,1803,1437,1258,1207,539,53.40,25.30,,,,
2023-12-27T13:30:48+00:00,1003,1790,1418,1232,1214,543,53.90,25.20,,,,
2023-12-27T14:12:29+00:00,1004,1799,1432,1249,1217,551,54.50,25.00,,,,
2023-12-27T14:54:07+00:00,1005,1788,1409,1227,1210,558,55.00,25.00,,,,
2023-12-27T15:35:47+00:00,1006,1793,1419,1233,1215,551,55.60,25.00,,,,
2023-12-27T16:17:31+00:00,1007,1807,1435,1255,1219,546,55.90,24.90,,,,
2023-12-27T16:59:08+00:00,1008,1778,1403,1215,1199,560,56.70,24.70,,,,
2023-12-27T17:40:48+00:00,1009,1775,1392,1202,1203,565,57.40,24.20,,,,
2023-12-27T18:22:27+00:00,1010,1778,1397,1205,1206,567,58.90,23.60,,,,
2023-12-27T19:04:08+00:00,1011,1799,1416,1231,1208,576,59.80,23.50,,,,
2023-12-27T19:45:48+00:00,1012,1804,1424,1240,1214,575,60.80,23.40,,,,
2023-12-27T20:27:28+00:00,1013,1806,1424,1244,1209,580,61.10,23.50,,,,
2023-12-27T21:09:07+00:00,1014,1797,1410,1228,1215,579,61.60,23.40,,,,
2023-12-27T21:50:47+00:00,1015,1790,1406,1221,1210,570,61.70,23.40,,,,
2023-12-27T22:32:29+00:00,1016,1786,1403,1219,1218,576,61.50,23.10,,,,
2023-12-27T23:14:07+00:00,1017,1781,1396,1209,1217,575,61.50,23.10,,,,
2023-12-27T23:55:48+00:00,1018,1788,1404,1217,1224,573,61.70,23.40,,,,
2023-12-28T00:37:27+00:00,1019,1838,1465,1287,1262,576,61.10,23.90,,,,
2023-12-28T01:19:07+00:00,1020,1820,1453,1270,1252,578,60.00,25.60,,,,
2023-12-28T02:00:47+00:00,1021,1827,1466,1286,1257,578,56.30,26.30,,,,
2023-12-28T02:42:28+00:00,1022,1840,1479,1302,1276,582,56.70,26.70,,,,
2023-12-28T03:24:08+00:00,1023,1876,1533,1362,1312,590,55.50,27.50,,,,
2023-12-28T04:05:49+00:00,1024,1838,1484,1307,1278,591,54.20,29.20,,,,
2023-12-28T04:47:27+00:00,1025,1826,1466,1291,1259,585,54.20,28.00,,,,
2023-12-28T05:29:08+00:00,1026,1817,1460,1289,1258,591,55.20,26.90,,,,
2023-12-28T06:10:47+00:00,1027,1826,1469,1297,1258,592,57.90,25.80,,,,
2023-12-28T06:52:27+00:00,1028,1824,1461,1289,1256,587,58.30,26.10,,,,
2023-12-28T07:34:08+00:00,1029,1855,1506,1341,1265,589,58.60,26.10,,,,
2023-12-28T08:15:49+00:00,1030,1844,1490,1323,1263,577,58.50,26.40,,,,
2023-12-28T08:57:28+00:00,1031,1842,1487,1325,1242,563,58.70,26.10,,,,
2023-12-28T09:39:09+00:00,1032,1828,1466,1296,1241,558,59.70,25.40,,,,
2023-12-28T10:20:47+00:00,1033,1811,1449,1273,1239,545,60.10,25.10,,,,
2023-12-28T11:02:26+00:00,1034,1806,1437,1258,1232,543,60.60,24.70,,,,
2023-12-28T11:44:08+00:00,1035,1806,1430,1251,1229,539,61.80,24.40,,,,
2023-12-28T12:25:48+00:00,1036,1800,1426,1246,1229,535,62.20,24.40,,,,
2023-12-28T13:07:28+00:00,1037,1789,1415,1231,1223,531,62.20,24.20,,,,
2023-12-28T13:49:10+00:00,1038,1776,1404,1221,1207,542,62.20,23.80,,,,
2023-12-28T14:30:46+00:00,1039,1773,1395,1214,1204,535,62.60,23.30,,,,
2023-12-28T15:12:27+00:00,1040,1794,1433,1266,1196,539,62.90,23.00,,,,
2023-12-28T15:54:08+00:00,1041,1793,1431,1266,1197,541,63.00,22.70,,,,
2023-12-28T16:35:47+00:00,1042,1777,1413,1245,1185,549,63.40,22.40,,,,
2023-12-28T17:17:28+00:00,1043,1776,1410,1236,1188,544,63.90,22.10,,,,
2023-12-28T17:59:07+00:00,1044,1779,1417,1251,1183,544,64.20,22.20,,,,
2023-12-28T18:40:49+00:00,1045,1788,1423,1255,1195,550,64.00,21.90,,,,
2023-12-28T19:22:28+00:00,1046,1772,1398,1228,1190,551,64.60,22.40,,,,
2023-12-28T20:04:07+00:00,1047,1765,1397,1221,1184,550,63.40,22.40,,,,
2023-12-28T20:45:47+00:00,1048,1772,1400,1231,1170,550,64.10,21.90,,,,
2023-12-28T21:27:27+00:00,1049,1746,1373,1199,1167,546,64.30,21.50,,,,
2023-12-28T22:09:07+00:00,1050,1752,1374,1193,1167,548,64.70,21.10,,,,
2023-12-28T22:50:48+00:00,1051,1775,1400,1224,1189,555,65.40,21.10,,,,
2023-12-28T23:32:27+00:00,1052,1791,1424,1258,1190,555,65.00,21.70,,,,
2023-12-29T00:14:10+00:00,1053,1805,1436,1263,1218,557,65.00,22.10,,,,
2023-12-29T00:55:47+00:00,1054,1815,1454,1277,1231,560,64.30,23.10,,,,
2023-12-29T01:37:28+00:00,1055,1863,1515,1354,1264,571,63.00,24.30,,,,
2023-12-29T02:19:07+00:00,1056,1960,1647,1495,1346,587,61.30,26.00,,,,
2023-12-29T03:00:47+00:00,1057,2041,1787,1650,1418,619,60.00,29.50,,,,
2023-12-29T03:42:30+00:00,1058,2063,1829,1705,1422,646,52.00,34.60,,,,
2023-12-29T04:24:08+00:00,1059,2050,1826,1704,1410,655,47.30,36.70,,,,
2023-12-29T05:05:48+00:00,1060,2039,1822,1696,1401,662,45.30,36.70,,,,
2023-12-29T05:47:28+00:00,1061,2066,1853,1724,1409,674,44.40,37.20,,,,
2023-12-29T06:29:08+00:00,1062,2064,1866,1743,1409,689,43.00,38.20,,,,
2023-12-29T07:10:47+00:00,1063,2063,1865,1744,1409,697,41.00,39.30,,,,
2023-12-29T07:52:27+00:00,1064,2004,1782,1651,1371,694,39.80,39.50,,,,
2023-12-29T08:34:09+00:00,1065,1933,1671,1522,1303,682,40.70,37.60,,,,
2023-12-29T09:15:48+00:00,1066,1813,1503,1344,1214,650,42.20,34.60,,,,
2023-12-29T09:57:28+00:00,1067,1760,1435,1267,1163,630,46.00,29.40,,,,
2023-12-29T10:39:08+00:00,1068,1737,1405,1234,1140,624,50.00,26.00,,,,
2023-12-29T11:20:51+00:00,1069,1737,1394,1223,1149,620,52.70,24.50,,,,
2023-12-29T12:02:28+00:00,1070,1725,1371,1192,1146,604,54.50,23.70,,,,
2023-12-29T12:44:07+00:00,1071,1741,1391,1212,1141,592,56.00,23.20,,,,
2023-12-29T13:25:49+00:00,1072,1730,1373,1189,1149,586,57.10,22.70,,,,
2023-12-29T14:07:27+00:00,1073,1742,1387,1206,1146,576,58.10,22.50,,,,
2023-12-29T14:49:08+00:00,1074,1728,1365,1179,1141,567,58.80,22.20,,,,
2023-12-29T15:30:48+00:00,1075,1731,1369,1181,1146,563,59.60,21.90,,,,
2023-12-29T16:12:27+00:00,1076,1755,1393,1209,1153,560,60.50,21.80,,,,
2023-12-29T16:54:07+00:00,1077,1745,1381,1196,1150,561,60.70,22.00,,,,
2023-12-29T17:35:48+00:00,1078,1748,1382,1194,1152,560,61.20,21.90,,,,
2023-12-29T18:17:28+00:00,1079,1752,1386,1201,1156,555,61.30,21.90,,,,
2023-12-29T18:59:09+00:00,1080,1741,1365,1176,1150,554,61.70,21.90,,,,
2023-12-29T19:40:47+00:00,1081,1760,1392,1206,1150,554,61.60,21.70,,,,
2023-12-29T20:22:28+00:00,1082,1776,1413,1236,1156,547,62.60,21.70,,,,
2023-12-29T21:04:08+00:00,1083,1775,1406,1221,1166,557,62.70,21.80,,,,
2023-12-29T21:45:47+00:00,1084,1779,1415,1234,1166,547,62.80,22.00,,,,
2023-12-29T22:27:28+00:00,1085,1769,1399,1213,1155,549,62.80,22.10,,,,
2023-12-29T23:09:08+00:00,1086,1779,1410,1229,1178,549,62.80,22.10,,,,
2023-12-29T23:50:47+00:00,1087,1789,1423,1238,1181,555,63.20,22.30,,,,
2023-12-30T00:32:28+00:00,1088,1844,1491,1317,1239,560,63.40,22.80,,,,
2023-12-30T01:14:07+00:00,1089,1846,1492,1319,1245,562,62.50,24.80,,,,
2023-12-30T01:55:50+00:00,1090,1877,1535,1371,1273,570,59.90,25.60,,,,
2023-12-30T02:37:28+00:00,1091,1873,1533,1371,1258,565,59.30,27.10,,,,
2023-12-30T03:19:08+00:00,1092,1887,1556,1387,1269,565,57.50,27.30,,,,
2023-12-30T04:00:48+00:00,1093,1902,1578,1405,1288,567,58.00,28.10,,,,
2023-12-30T04:42:29+00:00,1094,1891,1564,1398,1266,560,55.20,29.00,,,,
2023-12-30T05:24:07+00:00,1095,1904,1582,1415,1280,560,56.50,27.80,,,,
2023-12-30T06:05:48+00:00,1096,2012,1735,1586,1379,587,56.70,28.50,,,,
2023-12-30T06:47:27+00:00,1097,1942,1648,1488,1300,586,51.30,34.30,,,,
2023-12-30T07:29:08+00:00,1098,1907,1605,1448,1278,580,50.00,31.90,,,,
2023-12-30T08:10:48+00:00,1099,1883,1571,1405,1269,576,51.50,30.40,,,,
2023-12-30T08:52:27+00:00,1100,1844,1514,1343,1234,567,52.70,29.40,,,,
2023-12-30T09:34:08+00:00,1101,1811,1471,1291,1220,578,54.80,27.80,,,,
2023-12-30T10:15:48+00:00,1102,1813,1467,1290,1219,578,57.20,26.40,,,,
2023-12-30T10:57:29+00:00,1103,1824,1486,1314,1216,570,59.60,25.60,,,,
2023-12-30T11:39:08+00:00,1104,1787,1438,1261,1214,573,60.10,25.10,,,,
2023-12-30T12:20:48+00:00,1105,1812,1470,1297,1209,576,61.50,24.40,,,,
2023-12-30T13:02:27+00:00,1106,1808,1463,1291,1208,576,62.50,24.40,,,,
2023-12-30T13:44:13+00:00,1107,1799,1445,1265,1208,567,62.40,24.40,,,,
2023-12-30T14:25:49+00:00,1108,1779,1424,1235,1197,566,62.80,24.00,,,,
2023-12-30T15:07:28+00:00,1109,1777,1422,1235,1197,562,63.10,23.80,,,,
2023-12-30T15:49:08+00:00,1110,1807,1457,1284,1202,566,63.90,23.50,,,,
2023-12-30T16:30:47+00:00,1111,1810,1466,1296,1205,565,64.50,23.60,,,,
2023-12-30T17:12:27+00:00,1112,1811,1460,1287,1201,571,64.70,23.60,,,,
2023-12-30T17:54:08+00:00,1113,1786,1427,1245,1196,569,64.90,23.40,,,,
2023-12-30T18:35:48+00:00,1114,1797,1441,1260,1190,570,65.00,23.00,,,,
2023-12-30T19:17:27+00:00,1115,1802,1444,1262,1198,573,65.40,22.70,,,,
2023-12-30T19:59:09+00:00,1116,1804,1442,1256,1196,573,66.10,22.90,,,,
2023-12-30T20:40:47+00:00,1117,1795,1431,1245,1195,575,65.60,23.20,,,,
2023-12-30T21:22:28+00:00,1118,1809,1452,1270,1192,571,65.70,23.00,,,,
2023-12-30T22:04:08+00:00,1119,1787,1425,1240,1176,568,65.60,23.00,,,,
2023-12-30T22:45:48+00:00,1120,1787,1426,1244,1177,570,65.60,22.60,,,,
2023-12-30T23:27:27+00:00,1121,1797,1438,1252,1189,567,65.90,22.30,,,,
2023-12-31T00:09:07+00:00,1122,1847,1505,1327,1232,566,66.90,22.50,,,,
2023-12-31T00:50:50+00:00,1123,1957,1643,1470,1339,593,67.30,24.50,,,,
2023-12-31T01:32:28+00:00,1124,2003,1732,1581,1390,622,62.20,29.50,,,,
2023-12-31T02:14:08+00:00,1125,2063,1829,1684,1406,640,54.40,33.50,,,,
2023-12-31T02:55:47+00:00,1126,2097,1900,1775,1413,660,48.40,36.10,,,,
2023-12-31T03:37:28+00:00,1127,2101,1921,1803,1391,666,43.50,38.30,,,,
2023-12-31T04:19:07+00:00,1128,2081,1902,1776,1379,671,40.70,38.90,,,,
2023-12-31T05:00:48+00:00,1129,2068,1897,1775,1386,675,38.40,39.20,,,,
2023-12-31T05:42:27+00:00,1130,2065,1893,1762,1376,672,36.90,39.60,,,,
2023-12-31T06:24:09+00:00,1131,2078,1905,1778,1380,682,36.40,40.00,,,,
2023-12-31T07:05:48+00:00,1132,2064,1898,1775,1368,687,35.10,41.00,,,,
2023-12-31T07:47:28+00:00,1133,2010,1830,1698,1346,699,35.30,40.50,,,,
2023-12-31T08:29:08+00:00,1134,1965,1757,1617,1312,694,35.50,39.30,,,,
2023-12-31T09:10:48+00:00,1135,1839,1575,1410,1219,683,36.50,37.50,,,,
2023-12-31T09:52:28+00:00,1136,1787,1495,1332,1188,669,39.10,32.80,,,,
2023-12-31T10:34:11+00:00,1137,1768,1458,1290,1170,659,42.90,29.40,,,,
2023-12-31T11:15:47+00:00,1138,1751,1430,1261,1152,647,46.00,27.50,,,,
2023-12-31T11:57:28+00:00,1139,1762,1441,1266,1161,640,48.80,26.20,,,,
2023-12-31T12:39:08+00:00,1140,1759,1429,1251,1157,634,50.90,25.40,,,,
2023-12-31T13:20:49+00:00,1141,1766,1431,1254,1159,627,52.10,25.10,,,,
2023-12-31T14:02:28+00:00,1142,1761,1425,1246,1141,624,52.90,24.80,,,,
2023-12-31T14:44:09+00:00,1143,1760,1419,1235,1157,622,53.10,24.50,,,,
2023-12-31T15:25:49+00:00,1144,1763,1421,1243,1145,623,53.70,24.20,,,,
2023-12-31T16:07:27+00:00,1145,1762,1422,1240,1145,607,53.40,24.20,,,,
2023-12-31T16:49:08+00:00,1146,1754,1410,1227,1140,599,53.20,24.10,,,,
2023-12-31T17:30:48+00:00,1147,1734,1388,1203,1115,592,53.00,23.80,,,,
2023-12-31T18:12:27+00:00,1148,1730,1377,1193,1108,592,52.80,23.20,,,,
2023-12-31T18:54:09+00:00,1149,1718,1360,1171,1111,589,53.20,22.80,,,,
2023-12-31T19:35:48+00:00,1150,1713,1353,1161,1103,582,53.00,22.50,,,,
2023-12-31T20:17:29+00:00,1151,1709,1343,1152,1088,587,53.30,22.00,,,,
2023-12-31T20:59:08+00:00,1152,1710,1334,1146,1088,589,53.50,21.70,,,,
2023-12-31T21:40:56+00:00,1153,1705,1330,1140,1093,582,53.30,21.80,,,,
2023-12-31T22:22:28+00:00,1154,1695,1320,1130,1084,577,52.50,21.90,,,,
2023-12-31T23:04:08+00:00,1155,1706,1332,1138,1069,573,52.10,21.60,,,,
2023-12-31T23:45:48+00:00,1156,1713,1342,1147,1089,575,52.20,21.10,,,,
2024-01-01T00:27:30+00:00,1157,1754,1390,1204,1131,577,52.30,21.90,,,,
2024-01-01T01:09:08+00:00,1158,1801,1454,1272,1167,585,51.20,23.60,,,,
2024-01-01T01:50:48+00:00,1159,1862,1535,1365,1232,603,48.80,26.10,,,,
2024-01-01T02:32:29+00:00,1160,1882,1587,1421,1249,611,46.80,29.10,,,,
2024-01-01T03:14:08+00:00,1161,1902,1617,1456,1254,622,42.60,31.00,,,,
2024-01-01T03:55:48+00:00,1162,1953,1693,1535,1304,635,41.80,31.90,,,,
2024-01-01T04:37:28+00:00,1163,1990,1760,1617,1304,651,40.60,34.20,,,,
2024-01-01T05:19:08+00:00,1164,1966,1726,1582,1301,658,38.30,36.00,,,,
2024-01-01T06:00:54+00:00,1165,1959,1714,1566,1298,672,37.00,36.00,,,,
2024-01-01T06:42:28+00:00,1166,1925,1668,1514,1273,665,36.70,36.00,,,,
2024-01-01T07:24:08+00:00,1167,1902,1633,1472,1263,671,36.00,35.50,,,,
2024-01-01T08:05:47+00:00,1168,1872,1597,1428,1239,661,36.50,34.40,,,,
2024-01-01T08:47:28+00:00,1169,1811,1505,1336,1190,656,37.10,33.40,,,,
2024-01-01T09:29:07+00:00,1170,1740,1406,1232,1114,638,38.40,30.80,,,,
2024-01-01T10:10:47+00:00,1171,1707,1370,1194,1078,626,41.00,26.80,,,,
2024-01-01T10:52:29+00:00,1172,1709,1362,1190,1071,624,43.90,24.40,,,,
2024-01-01T11:34:08+00:00,1173,1703,1349,1168,1088,619,46.00,23.20,,,,
2024-01-01T12:15:47+00:00,1174,1704,1348,1162,1087,613,47.30,23.00,,,,
2024-01-01T12:57:28+00:00,1175,1689,1327,1135,1073,602,47.30,23.30,,,,
2024-01-01T13:39:09+00:00,1176,1680,1316,1123,1069,588,47.80,22.30,,,,
2024-01-01T14:20:47+00:00,1177,1679,1306,1112,1056,587,48.80,21.70,,,,
2024-01-01T15:02:29+00:00,1178,1672,1298,1105,1051,579,49.20,21.10,,,,
2024-01-01T15:44:09+00:00,1179,1665,1285,1090,1040,570,49.50,20.60,,,,
2024-01-01T16:25:47+00:00,1180,1700,1325,1136,1057,573,50.50,20.00,,,,
2024-01-01T17:07:29+00:00,1181,1697,1318,1125,1072,566,51.20,20.50,,,,
2024-01-01T17:49:08+00:00,1182,1706,1326,1138,1071,560,49.80,21.40,,,,
2024-01-01T18:30:48+00:00,1183,1722,1349,1164,1066,560,49.70,21.50,,,,
2024-01-01T19:12:28+00:00,1184,1700,1323,1134,1055,559,49.60,21.40,,,,
2024-01-01T19:54:07+00:00,1185,1677,1286,1094,1038,555,49.90,20.60,,,,
2024-01-01T20:35:48+00:00,1186,1668,1275,1084,1008,545,51.10,19.50,,,,
2024-01-01T21:17:27+00:00,1187,1675,1281,1088,1034,547,52.50,19.00,,,,
2024-01-01T21:59:08+00:00,1188,1683,1293,1098,1037,535,53.40,19.10,,,,
2024-01-01T22:40:47+00:00,1189,1685,1291,1094,1045,531,53.70,19.40,,,,
2024-01-01T23:22:28+00:00,1190,1721,1327,1134,1074,528,53.50,19.90,,,,
2024-01-02T00:04:08+00:00,1191,1758,1369,1185,1105,534,53.60,20.80,,,,
2024-01-02T00:45:47+00:00,1192,1848,1484,1301,1203,544,53.20,21.90,,,,
2024-01-02T01:27:27+00:00,1193,1880,1535,1372,1242,556,52.50,25.80,,,,
2024-01-02T02:09:08+00:00,1194,1925,1616,1447,1277,565,46.80,29.20,,,,
2024-01-02T02:50:47+00:00,1195,1985,1716,1565,1327,579,45.10,31.40,,,,
2024-01-02T03:32:27+00:00,1196,2027,1789,1647,1360,607,42.10,34.60,,,,
2024-01-02T04:14:07+00:00,1197,2073,1869,1741,1375,639,40.10,36.70,,,,
2024-01-02T04:55:49+00:00,1198,2079,1874,1748,1382,662,37.50,38.60,,,,
2024-01-02T05:37:28+00:00,1199,2056,1840,1716,1347,666,36.50,39.30,,,,
2024-01-02T06:19:08+00:00,1200,2046,1840,1716,1343,678,35.90,38.70,,,,
2024-01-02T07:00:48+00:00,1201,1990,1771,1637,1313,673,35.50,38.70,,,,
2024-01-02T07:42:28+00:00,1202,1927,1672,1522,1264,668,35.40,37.70,,,,
2024-01-02T08:24:07+00:00,1203,1846,1562,1404,1206,661,36.50,35.50,,,,
2024-01-02T09:05:49+00:00,1204,1781,1469,1306,1158,646,39.30,31.70,,,,
2024-01-02T09:47:28+00:00,1205,1741,1407,1243,1106,624,42.00,28.50,,,,
2024-01-02T10:29:09+00:00,1206,1737,1400,1231,1106,613,45.70,25.60,,,,
2024-01-02T11:10:48+00:00,1207,1735,1393,1223,1114,611,48.70,24.40,,,,
2024-01-02T11:52:27+00:00,1208,1742,1397,1227,1124,604,49.90,24.00,,,,
2024-01-02T12:34:08+00:00,1209,1739,1392,1218,1125,608,50.80,23.80,,,,
2024-01-02T13:15:47+00:00,1210,1731,1378,1201,1125,606,52.10,23.30,,,,
2024-01-02T13:57:29+00:00,1211,1762,1410,1232,1132,610,53.30,23.00,,,,
2024-01-02T14:39:08+00:00,1212,1744,1388,1201,1124,606,53.90,23.30,,,,
2024-01-02T15:20:48+00:00,1213,1745,1383,1196,1136,599,54.20,23.20,,,,
2024-01-02T16:02:28+00:00,1214,1744,1377,1188,1132,597,54.60,23.30,,,,
2024-01-02T16:44:08+00:00,1215,1762,1395,1216,1129,579,55.40,22.80,,,,
2024-01-02T17:25:48+00:00,1216,1758,1393,1205,1115,578,56.30,22.50,,,,
2024-01-02T18:07:28+00:00,1217,1763,1394,1209,1123,579,57.10,22.40,,,,
2024-01-02T18:49:08+00:00,1218,1763,1397,1215,1127,590,57.70,22.70,,,,
2024-01-02T19:30:49+00:00,1219,1762,1389,1198,1124,587,57.80,22.60,,,,
2024-01-02T20:12:28+00:00,1220,1765,1393,1203,1137,585,58.30,22.90,,,,
2024-01-02T20:54:08+00:00,1221,1763,1390,1199,1135,582,57.90,23.20,,,,
2024-01-02T21:35:47+00:00,1222,1764,1392,1201,1150,575,58.20,23.20,,,,
2024-01-02T22:17:28+00:00,1223,1761,1391,1200,1135,569,58.30,23.30,,,,
2024-01-02T22:59:08+00:00,1224,1758,1390,1197,1137,574,58.20,23.30,,,,
2024-01-02T23:40:48+00:00,1225,1757,1388,1197,1142,567,58.00,23.30,,,,
2024-01-03T00:22:27+00:00,1226,1791,1424,1235,1164,560,58.00,23.60,,,,
2024-01-03T01:04:08+00:00,1227,1833,1475,1295,1206,560,57.20,24.60,,,,
2024-01-03T01:45:48+00:00,1228,1907,1589,1415,1270,559,56.70,26.40,,,,
